race_id,lap33,racecourse,surface,distance_m,n_segments
202504010307,-1.6000000000000014,新潟,ダ,1800.0,9
202504010308,-1.8999999999999986,新潟,ダ,1200.0,6
202504010309,0.7999999999999972,新潟,芝,1600.0,8
202504010310,-0.10000000000000142,新潟,芝,2200.0,11
202504010312,-2.6999999999999957,新潟,ダ,1200.0,6
202504010401,1.7999999999999972,新潟,ダ,1800.0,9
202504010402,-4.300000000000004,新潟,ダ,1200.0,6
202504010403,-2.8999999999999915,新潟,ダ,1800.0,9
202504010405,2.6000000000000014,新潟,芝,1800.0,9
202504010407,-3.0,新潟,ダ,1800.0,9
202504010408,2.3000000000000043,新潟,芝,1800.0,9
202504010409,-2.6999999999999957,新潟,芝,1200.0,6
202504010410,-2.3000000000000043,新潟,ダ,1800.0,9
202504010411,-2.5,新潟,芝,1400.0,7
202504010412,-0.29999999999999716,新潟,芝,1200.0,6
202504010501,-0.4000000000000057,新潟,ダ,1800.0,9
202504010502,-2.8999999999999915,新潟,ダ,1200.0,6
202504010503,1.8000000000000043,新潟,芝,1800.0,9
202504010504,0.9000000000000057,新潟,ダ,1800.0,9
202504010505,1.5999999999999943,新潟,芝,2000.0,10
202504010507,0.3999999999999986,新潟,ダ,1800.0,9
202504010508,-0.4000000000000057,新潟,芝,1400.0,7
202504010509,2.700000000000003,新潟,芝,2000.0,10
202504010510,-0.29999999999999716,新潟,ダ,1800.0,9
202504010511,2.5,新潟,芝,2000.0,10
202504010512,-3.0,新潟,ダ,1200.0,6
202504010601,-1.7000000000000028,新潟,芝,1200.0,6
202504010602,-3.3999999999999986,新潟,ダ,1200.0,6
202504010603,-1.2999999999999972,新潟,ダ,1800.0,9
202504010606,-2.6000000000000014,新潟,ダ,1800.0,9
202504010607,1.5,新潟,芝,1800.0,9
202504010608,-1.2000000000000028,新潟,ダ,1800.0,9
202504010610,2.3999999999999915,新潟,芝,2000.0,10
202504010611,1.8000000000000114,新潟,芝,1800.0,9
202504010612,-3.6999999999999957,新潟,ダ,1200.0,6
202504010702,0.3999999999999986,新潟,ダ,1800.0,9
202504010703,-2.000000000000007,新潟,ダ,1200.0,6
202504010705,0.6000000000000014,新潟,芝,1800.0,9
202504010706,-1.3000000000000043,新潟,ダ,1800.0,9
202504010707,-1.7000000000000028,新潟,芝,1400.0,7
202504010708,-0.7000000000000028,新潟,ダ,1800.0,9
202504010710,3.299999999999997,新潟,芝,2000.0,10
202504010711,0.0,新潟,芝,1200.0,6
202504010712,-1.2999999999999972,新潟,ダ,1200.0,6
202504010801,-1.0,新潟,芝,1200.0,6
202504010802,-4.699999999999996,新潟,ダ,1200.0,6
202504010803,1.2999999999999972,新潟,ダ,1800.0,9
202504010805,2.4000000000000057,新潟,芝,2000.0,10
202504010806,0.9000000000000057,新潟,芝,2200.0,11
202504010807,-2.1000000000000014,新潟,ダ,1200.0,6
202504010808,-1.9000000000000057,新潟,芝,1200.0,6
202504010809,2.0999999999999943,新潟,芝,1800.0,9
202504010810,-2.700000000000003,新潟,ダ,1200.0,6
202504010812,0.19999999999999574,新潟,ダ,1800.0,9
202504020101,-3.3999999999999986,新潟,ダ,1200.0,6
202504020102,3.8999999999999986,新潟,芝,1600.0,8
202504020103,-1.0,新潟,芝,1400.0,7
202504020104,-0.19999999999999574,新潟,ダ,1800.0,9
202504020105,3.799999999999997,新潟,芝,1800.0,9
202504020106,0.19999999999999574,新潟,ダ,1800.0,9
202504020107,0.09999999999999432,新潟,芝,1400.0,7
202504020109,-2.8999999999999986,新潟,ダ,1200.0,6
202504020110,-2.8000000000000043,新潟,ダ,1200.0,6
202504020111,3.299999999999997,新潟,芝,1800.0,9
202504020112,-3.1999999999999957,新潟,芝,1400.0,7
202504020201,5.0,新潟,芝,1600.0,8
202504020202,5.100000000000001,新潟,芝,1800.0,9
202504020203,6.5,新潟,芝,1600.0,8
202504020204,-1.499999999999993,新潟,ダ,1800.0,9
202504020205,-1.7999999999999972,新潟,ダ,1200.0,6
202504020206,1.2000000000000028,新潟,芝,1600.0,8
202504020207,0.0,新潟,芝,1600.0,8
202504020208,-4.5,新潟,ダ,1200.0,6
202504020209,2.1000000000000014,新潟,ダ,1800.0,9
202504020210,0.6999999999999957,新潟,芝,2200.0,11
202504020212,-1.6000000000000014,新潟,芝,1400.0,7
202504020302,-1.0,新潟,ダ,1800.0,9
202504020304,6.300000000000004,新潟,芝,1800.0,9
202504020305,-2.5999999999999943,新潟,ダ,1200.0,6
202504020306,2.499999999999993,新潟,芝,1600.0,8
202504020307,-0.10000000000000142,新潟,ダ,1800.0,9
202504020308,0.3999999999999986,新潟,ダ,1800.0,9
202504020310,0.19999999999999574,新潟,ダ,1800.0,9
202504020311,0.09999999999999432,新潟,芝,1600.0,8
202504020312,1.2999999999999972,新潟,芝,2000.0,10
202504020402,2.5,新潟,ダ,1800.0,9
202504020403,1.5999999999999943,新潟,芝,1600.0,8
202504020404,3.3000000000000043,新潟,芝,1600.0,8
202504020405,-3.6000000000000014,新潟,ダ,1200.0,6
202504020406,4.700000000000003,新潟,芝,2000.0,10
202504020408,0.6000000000000014,新潟,芝,2200.0,11
202504020409,0.5,新潟,ダ,1800.0,9
202504020410,-2.29999999999999,新潟,ダ,1200.0,6
202504020411,0.5,新潟,芝,2000.0,10
202504020412,0.20000000000000284,新潟,芝,1200.0,6
202504020501,-2.3999999999999986,新潟,ダ,1200.0,6
202504020502,-1.1000000000000014,新潟,芝,2000.0,10
202504020503,-0.6000000000000014,新潟,芝,1200.0,6
202504020504,0.3999999999999986,新潟,ダ,1800.0,9
202504020505,-4.5,新潟,ダ,1200.0,6
202504020506,0.5,新潟,芝,1800.0,9
202504020507,4.0,新潟,芝,1800.0,9
202504020508,0.5,新潟,芝,1400.0,7
202504020509,-0.7999999999999972,新潟,ダ,1800.0,9
202504020510,-1.8000000000000043,新潟,ダ,1200.0,6
202504020512,-2.3999999999999986,新潟,芝,1400.0,7
202504020601,-1.8000000000000043,新潟,芝,1400.0,7
202504020602,5.099999999999994,新潟,芝,1800.0,9
202504020603,-3.3999999999999915,新潟,ダ,1200.0,6
202504020604,1.2000000000000028,新潟,ダ,1800.0,9
202504020605,1.2999999999999972,新潟,芝,1800.0,9
202504020606,3.8999999999999986,新潟,芝,1800.0,9
202504020607,0.8999999999999986,新潟,ダ,1800.0,9
202504020609,-3.0,新潟,ダ,1200.0,6
202504020610,-0.10000000000000142,新潟,ダ,1800.0,9
202504020611,3.5999999999999943,新潟,芝,2000.0,10
202504020612,-1.3999999999999986,新潟,芝,1400.0,7
202504020701,3.0,新潟,芝,1800.0,9
202504020702,1.2000000000000028,新潟,芝,2400.0,12
202504020703,0.0,新潟,ダ,1800.0,9
202504020704,3.3999999999999986,新潟,芝,1600.0,8
202504020705,-1.3000000000000043,新潟,芝,1400.0,7
202504020706,3.0,新潟,芝,1800.0,9
202504020707,-3.700000000000003,新潟,ダ,1200.0,6
202504020708,1.1999999999999957,新潟,ダ,1800.0,9
202504020710,-1.3000000000000043,新潟,ダ,1800.0,9
202504020712,0.29999999999999716,新潟,芝,2000.0,10
202504020802,-2.4000000000000057,新潟,ダ,1800.0,9
202504020803,2.6000000000000014,新潟,芝,1600.0,8
202504020804,5.3999999999999915,新潟,芝,1800.0,9
202504020805,-2.5,新潟,ダ,1200.0,6
202504020807,-3.299999999999997,新潟,ダ,1200.0,6
202504020808,1.2000000000000028,新潟,芝,2200.0,11
202504020809,-3.499999999999993,新潟,ダ,1200.0,6
202504020810,-1.7000000000000028,新潟,ダ,1800.0,9
202504020811,0.5,新潟,芝,2400.0,12
202504020812,-1.3999999999999986,新潟,芝,1200.0,6
202504030101,1.6000000000000014,新潟,芝,2000.0,10
202504030102,-1.1000000000000014,新潟,ダ,1800.0,9
202504030103,2.700000000000003,新潟,芝,1600.0,8
202504030104,3.0,新潟,芝,1800.0,9
202504030105,5.700000000000003,新潟,芝,1600.0,8
202504030106,-2.6999999999999957,新潟,ダ,1200.0,6
202504030107,3.3999999999999986,新潟,芝,1800.0,9
202504030108,-0.4000000000000057,新潟,ダ,1800.0,9
202504030109,-3.500000000000007,新潟,ダ,1200.0,6
202504030110,-1.7000000000000028,新潟,芝,1400.0,7
202504030111,-0.5,新潟,ダ,1800.0,9
202504030112,1.7000000000000028,新潟,芝,1600.0,8
202504030201,5.400000000000006,新潟,芝,1600.0,8
202504030202,0.6999999999999957,新潟,ダ,1800.0,9
202504030203,2.299999999999997,新潟,芝,2000.0,10
202504030204,-2.1000000000000085,新潟,ダ,1200.0,6
202504030205,0.9999999999999929,新潟,芝,2000.0,10
202504030206,2.9000000000000057,新潟,芝,1600.0,8
202504030208,-7.105427357601002e-15,新潟,ダ,1800.0,9
202504030209,1.8999999999999986,新潟,芝,1600.0,8
202504030210,-3.700000000000003,新潟,芝,1400.0,7
202504030211,1.999999999999993,新潟,芝,1600.0,8
202504030212,-2.299999999999997,新潟,ダ,1200.0,6
202504030302,0.8999999999999986,新潟,ダ,1800.0,9
202504030303,3.200000000000003,新潟,芝,1800.0,9
202504030304,0.0,新潟,ダ,1800.0,9
202504030305,-0.9000000000000057,新潟,芝,1400.0,7
202504030306,2.1999999999999957,新潟,芝,1800.0,9
202504030307,-2.3999999999999986,新潟,芝,1400.0,7
202504030308,0.8000000000000043,新潟,ダ,1800.0,9
202504030309,-1.7000000000000028,新潟,芝,1400.0,7
202504030310,4.600000000000001,新潟,芝,1800.0,9
202504030311,1.5,新潟,芝,2200.0,11
202504030312,-2.8000000000000043,新潟,ダ,1200.0,6
202504030402,1.1000000000000014,新潟,ダ,1800.0,9
202504030403,-2.4000000000000057,新潟,芝,1400.0,7
202504030404,-0.6999999999999957,新潟,芝,2200.0,11
202504030405,2.5,新潟,芝,1800.0,9
202504030406,2.5,新潟,ダ,1800.0,9
202504030407,-2.5999999999999943,新潟,ダ,1200.0,6
202504030408,2.200000000000003,新潟,芝,2000.0,10
202504030409,1.7000000000000028,新潟,芝,2200.0,11
202504030410,2.8000000000000043,新潟,ダ,1800.0,9
202504030411,3.5999999999999943,新潟,芝,2000.0,10
202504040101,2.6000000000000014,新潟,芝,1600.0,8
202504040102,-0.29999999999999716,新潟,ダ,1800.0,9
202504040103,-1.3000000000000043,新潟,芝,1200.0,6
202504040104,-0.3999999999999986,新潟,ダ,1800.0,9
202504040105,-1.6999999999999957,新潟,ダ,1200.0,6
202504040106,-0.10000000000000142,新潟,ダ,1800.0,9
202504040107,2.6000000000000014,新潟,芝,1800.0,9
202504040108,-4.1000000000000085,新潟,ダ,1200.0,6
202504040109,-0.10000000000000142,新潟,芝,2200.0,11
202504040110,-3.200000000000003,新潟,ダ,1200.0,6
202504040111,-0.19999999999999574,新潟,芝,1200.0,6
202504040201,1.0,新潟,芝,2000.0,10
202504040202,-1.8999999999999986,新潟,ダ,1200.0,6
202504040203,-0.7999999999999972,新潟,芝,1200.0,6
202504040204,-2.8999999999999986,新潟,ダ,1200.0,6
202504040205,-0.7999999999999972,新潟,芝,1400.0,7
202504040206,0.5,新潟,ダ,1800.0,9
202504040207,2.1999999999999957,新潟,芝,1600.0,8
202504040208,-1.0,新潟,ダ,2500.0,13
202504040209,1.7000000000000028,新潟,芝,2000.0,10
202504040211,1.7000000000000028,新潟,芝,2200.0,11
202504040212,-1.0,新潟,ダ,1200.0,6
202504040301,-1.5,新潟,芝,1200.0,6
202504040302,-3.1000000000000014,新潟,ダ,1200.0,6
202504040303,3.6000000000000014,新潟,芝,1800.0,9
202504040304,-3.6999999999999957,新潟,ダ,1200.0,6
202504040305,0.8999999999999986,新潟,ダ,1800.0,9
202504040306,3.0,新潟,芝,1800.0,9
202504040307,-2.1000000000000014,新潟,ダ,1200.0,6
202504040308,0.4000000000000057,新潟,ダ,1800.0,9
202504040310,1.3999999999999986,新潟,ダ,1800.0,9
202504040311,3.1999999999999957,新潟,芝,2000.0,10
202504040312,-1.6000000000000085,新潟,芝,1400.0,7
202504040401,-0.6000000000000014,新潟,ダ,1800.0,9
202504040402,-2.299999999999997,新潟,芝,1400.0,7
202504040403,0.19999999999998863,新潟,ダ,1800.0,9
202504040404,2.8999999999999986,新潟,芝,1800.0,9
202504040405,4.899999999999999,新潟,芝,1600.0,8
202504040406,-1.3999999999999986,新潟,ダ,1200.0,6
202504040407,3.5,新潟,芝,2000.0,10
202504040408,0.8999999999999986,新潟,ダ,1800.0,9
202504040409,0.7999999999999972,新潟,芝,1600.0,8
202504040410,1.0,新潟,芝,2000.0,10
202504040412,-3.200000000000003,新潟,ダ,1200.0,6
202505010101,-0.8999999999999986,東京,ダ,1400.0,7
202505010102,0.8999999999999915,東京,ダ,2100.0,11
202505010103,-0.6000000000000014,東京,ダ,1600.0,8
202505010104,1.000000000000007,東京,ダ,1600.0,8
202505010105,1.3999999999999986,東京,芝,1600.0,8
202505010106,4.499999999999993,東京,芝,1800.0,9
202505010107,-2.4000000000000057,東京,ダ,1400.0,7
202505010108,2.6000000000000085,東京,ダ,2100.0,11
202505010109,0.6000000000000014,東京,ダ,1600.0,8
202505010110,2.799999999999997,東京,芝,1400.0,7
202505010111,1.7000000000000028,東京,芝,2000.0,10
202505010112,2.299999999999997,東京,芝,1800.0,9
202505010201,-2.0,東京,ダ,1400.0,7
202505010202,-1.5,東京,ダ,2100.0,11
202505010203,0.3999999999999986,東京,ダ,1600.0,8
202505010204,0.9000000000000057,東京,ダ,1600.0,8
202505010205,6.899999999999999,東京,芝,1800.0,9
202505010206,1.3999999999999986,東京,芝,1600.0,8
202505010207,-2.6000000000000014,東京,ダ,1600.0,8
202505010208,-1.2999999999999972,東京,ダ,1400.0,7
202505010209,2.5,東京,芝,1800.0,9
202505010210,-0.20000000000000284,東京,芝,1400.0,7
202505010211,-3.5,東京,ダ,1400.0,7
202505010212,0.7999999999999972,東京,芝,2000.0,10
202505010301,-1.1000000000000014,東京,ダ,1400.0,7
202505010302,-3.4000000000000057,東京,ダ,1300.0,7
202505010303,-0.29999999999999716,東京,ダ,1600.0,8
202505010304,-0.8999999999999915,東京,ダ,1600.0,8
202505010305,2.8999999999999986,東京,芝,1800.0,9
202505010306,1.7999999999999972,東京,芝,2400.0,12
202505010307,-3.1999999999999957,東京,ダ,1400.0,7
202505010308,-0.5,東京,ダ,1600.0,8
202505010309,-1.2000000000000028,東京,芝,1400.0,7
202505010310,-1.0,東京,芝,1400.0,7
202505010311,2.5,東京,芝,2400.0,12
202505010312,-1.8999999999999986,東京,ダ,1300.0,7
202505010401,-0.6999999999999957,東京,ダ,1400.0,7
202505010402,-1.1000000000000014,東京,ダ,2100.0,11
202505010403,0.5,東京,ダ,1600.0,8
202505010404,-1.9000000000000057,東京,ダ,1400.0,7
202505010405,2.8999999999999986,東京,芝,1600.0,8
202505010406,2.4000000000000057,東京,芝,1600.0,8
202505010407,0.7000000000000028,東京,芝,1800.0,9
202505010408,-0.6000000000000014,東京,ダ,1300.0,7
202505010409,4.200000000000003,東京,芝,2400.0,12
202505010410,0.19999999999999574,東京,芝,1800.0,9
202505010411,-0.6999999999999957,東京,芝,1600.0,8
202505010412,1.2999999999999972,東京,ダ,1600.0,8
202505010501,-2.1999999999999957,東京,ダ,1400.0,7
202505010502,0.29999999999999716,東京,ダ,1400.0,7
202505010503,0.6999999999999957,東京,ダ,1600.0,8
202505010504,1.7000000000000028,東京,ダ,2100.0,11
202505010505,-0.4000000000000057,東京,芝,1400.0,7
202505010506,2.3000000000000043,東京,芝,1800.0,9
202505010507,-2.5,東京,芝,1400.0,7
202505010508,-0.8999999999999915,東京,ダ,1600.0,8
202505010509,2.9000000000000057,東京,芝,2400.0,12
202505010510,-1.1000000000000014,東京,ダ,1400.0,7
202505010511,-0.8999999999999986,東京,芝,1600.0,8
202505010512,-0.4000000000000057,東京,芝,1600.0,8
202505010601,-3.1000000000000014,東京,ダ,1300.0,7
202505010602,2.200000000000003,東京,ダ,2100.0,11
202505010603,0.9999999999999929,東京,ダ,1600.0,8
202505010604,-0.19999999999999574,東京,ダ,1600.0,8
202505010605,1.2000000000000028,東京,芝,1800.0,9
202505010606,3.3999999999999915,東京,芝,2400.0,12
202505010607,0.29999999999999716,東京,ダ,1400.0,7
202505010608,1.2000000000000028,東京,芝,1600.0,8
202505010609,1.500000000000007,東京,芝,1600.0,8
202505010610,-1.2999999999999972,東京,ダ,1400.0,7
202505010611,1.2000000000000028,東京,芝,1800.0,9
202505010612,0.10000000000000142,東京,ダ,1400.0,7
202505010701,1.6999999999999957,東京,ダ,1400.0,7
202505010702,-1.1000000000000014,東京,ダ,1400.0,7
202505010703,2.3000000000000043,東京,ダ,1600.0,8
202505010704,1.5,東京,ダ,1600.0,8
202505010705,4.100000000000001,東京,芝,2400.0,12
202505010706,1.5999999999999943,東京,芝,1600.0,8
202505010707,-1.6000000000000014,東京,ダ,1400.0,7
202505010708,3.500000000000007,東京,芝,1800.0,9
202505010709,3.0,東京,芝,2000.0,10
202505010710,1.8999999999999986,東京,ダ,2100.0,11
202505010711,2.6999999999999957,東京,芝,3400.0,17
202505010712,-0.8999999999999986,東京,ダ,1600.0,8
202505010801,-2.5,東京,ダ,1400.0,7
202505010802,0.0,東京,ダ,2100.0,11
202505010803,0.5,東京,ダ,1400.0,7
202505010804,3.1999999999999957,東京,芝,1800.0,9
202505010805,3.4000000000000057,東京,芝,1600.0,8
202505010806,1.5,東京,芝,1800.0,9
202505010807,0.8000000000000043,東京,ダ,2100.0,11
202505010808,-0.8000000000000043,東京,芝,1400.0,7
202505010809,2.8000000000000043,東京,ダ,1600.0,8
202505010810,2.3000000000000043,東京,芝,2000.0,10
202505010811,0.0,東京,ダ,1600.0,8
202505010812,-1.6000000000000014,東京,ダ,1400.0,7
202505020101,-2.3000000000000043,東京,ダ,1600.0,8
202505020102,-0.29999999999999716,東京,ダ,1400.0,7
202505020103,-1.5999999999999943,東京,ダ,2100.0,11
202505020104,1.2000000000000028,東京,芝,1800.0,9
202505020105,-1.2999999999999972,東京,芝,1400.0,7
202505020106,0.3999999999999986,東京,ダ,1600.0,8
202505020107,-0.10000000000000142,東京,ダ,1400.0,7
202505020108,2.5,東京,芝,1600.0,8
202505020109,1.3999999999999986,東京,芝,1800.0,9
202505020110,-0.5,東京,ダ,1400.0,7
202505020111,3.6999999999999957,東京,芝,2400.0,12
202505020112,-1.3000000000000043,東京,ダ,1600.0,8
202505020201,-4.0,東京,ダ,1400.0,7
202505020202,-1.2999999999999972,東京,ダ,1600.0,8
202505020203,-1.5,東京,ダ,1300.0,7
202505020204,3.8000000000000043,東京,芝,2400.0,12
202505020205,1.3999999999999986,東京,芝,1800.0,9
202505020206,-0.09999999999999432,東京,芝,1600.0,8
202505020207,0.7000000000000028,東京,ダ,1600.0,8
202505020208,1.2000000000000028,東京,芝,1400.0,7
202505020209,-1.4000000000000057,東京,芝,1400.0,7
202505020210,-0.3999999999999986,東京,ダ,1600.0,8
202505020211,2.3999999999999986,東京,芝,2000.0,10
202505020212,0.6999999999999957,東京,ダ,1400.0,7
202505020301,0.10000000000000142,東京,ダ,1400.0,7
202505020302,0.5,東京,ダ,1600.0,8
202505020303,-0.10000000000000142,東京,ダ,2100.0,11
202505020304,2.799999999999997,東京,芝,2000.0,10
202505020305,2.1000000000000014,東京,芝,1400.0,7
202505020306,3.0,東京,芝,2000.0,10
202505020307,0.0,東京,ダ,1400.0,7
202505020308,5.299999999999997,東京,芝,2400.0,12
202505020309,0.19999999999999574,東京,ダ,2100.0,11
202505020310,2.700000000000003,東京,芝,1800.0,9
202505020311,-0.30000000000000426,東京,芝,1400.0,7
202505020312,0.7999999999999972,東京,ダ,1600.0,8
202505020401,1.7000000000000028,東京,ダ,1600.0,8
202505020402,0.10000000000000853,東京,ダ,1400.0,7
202505020403,0.30000000000000426,東京,ダ,1600.0,8
202505020404,0.30000000000000426,東京,芝,1600.0,8
202505020405,4.300000000000004,東京,芝,1800.0,9
202505020406,-2.1999999999999957,東京,ダ,1400.0,7
202505020407,0.30000000000000426,東京,ダ,2100.0,11
202505020408,2.1999999999999957,東京,芝,1600.0,8
202505020409,1.3999999999999986,東京,芝,2000.0,10
202505020410,0.20000000000000284,東京,ダ,2100.0,11
202505020411,1.5999999999999943,東京,芝,2000.0,10
202505020412,-2.000000000000007,東京,ダ,1300.0,7
202505020501,-0.8000000000000043,東京,ダ,1300.0,7
202505020502,3.200000000000003,東京,ダ,2100.0,11
202505020503,1.5,東京,ダ,1600.0,8
202505020504,4.100000000000001,東京,芝,2400.0,12
202505020505,-0.7999999999999972,東京,芝,1400.0,7
202505020506,1.8999999999999986,東京,芝,1800.0,9
202505020507,0.5,東京,ダ,1300.0,7
202505020508,-0.5,東京,芝,1400.0,7
202505020509,3.1000000000000085,東京,芝,1600.0,8
202505020510,0.8000000000000043,東京,ダ,1600.0,8
202505020511,-0.5,東京,芝,1800.0,9
202505020512,-1.8000000000000114,東京,ダ,1400.0,7
202505020601,0.10000000000000142,東京,ダ,1600.0,8
202505020602,-2.0999999999999943,東京,ダ,1400.0,7
202505020603,0.6000000000000014,東京,芝,2000.0,10
202505020604,-0.29999999999999716,東京,芝,1600.0,8
